Virome_Sample,Metagenome_Sample,Phylum,Microbe,Phage_Abundance,Microbial_Abundance,Phage_Prevalence,Microbial_Prevalence,Phage_Host_Co_Detections
ETARA_018_SRF_Mediterranean_Sea_Black_Sea_Province,TARA_018_SRF_0.22-1.6,Proteobacteria,Shewanella,4.56E-05,0,39,5,5
ETARA_018_SRF_Mediterranean_Sea_Black_Sea_Province,TARA_018_SRF_0.22-1.6,Proteobacteria,Sphingobium,0.000110259,0,39,1,1
ETARA_018_SRF_Mediterranean_Sea_Black_Sea_Province,TARA_018_SRF_0.22-1.6,Spirochaetes,Spirochaeta,3.68E-06,0,35,6,5
ETARA_018_SRF_Mediterranean_Sea_Black_Sea_Province,TARA_018_SRF_0.22-1.6,Tenericutes,Spiroplasma,0.000131237,0.940321951,39,27,27
ETARA_018_SRF_Mediterranean_Sea_Black_Sea_Province,TARA_018_SRF_0.22-1.6,Firmicutes,Staphylococcus,0.000632748,0.360683446,39,31,31
ETARA_018_SRF_Mediterranean_Sea_Black_Sea_Province,TARA_018_SRF_0.22-1.6,Proteobacteria,Stigmatella,3.89E-05,0,31,1,1
ETARA_018_SRF_Mediterranean_Sea_Black_Sea_Province,TARA_018_SRF_0.22-1.6,Firmicutes,Streptococcus,0.000500782,0.733466956,39,35,35
ETARA_018_SRF_Mediterranean_Sea_Black_Sea_Province,TARA_018_SRF_0.22-1.6,Crenarchaeota,Sulfolobus,6.59E-06,2.022327357,39,22,22
ETARA_018_SRF_Mediterranean_Sea_Black_Sea_Province,TARA_018_SRF_0.22-1.6,Cyanobacteria,Synechococcus,0.022955302,0,39,26,26
ETARA_018_SRF_Mediterranean_Sea_Black_Sea_Province,TARA_018_SRF_0.22-1.6,Firmicutes,Thermoanaerobacterium,9.07E-06,0.117843284,39,3,3
ETARA_018_SRF_Mediterranean_Sea_Black_Sea_Province,TARA_018_SRF_0.22-1.6,Deinococcus-Thermus,Thermus,5.56E-05,0,39,14,14
ETARA_018_SRF_Mediterranean_Sea_Black_Sea_Province,TARA_018_SRF_0.22-1.6,Spirochaetes,Treponema,5.50E-06,0,39,8,8
ETARA_018_SRF_Mediterranean_Sea_Black_Sea_Province,TARA_018_SRF_0.22-1.6,Proteobacteria,Vibrio,0.000617877,0,39,10,10
ETARA_018_SRF_Mediterranean_Sea_Black_Sea_Province,TARA_018_SRF_0.22-1.6,Firmicutes,Weissella,1.19E-05,0,39,3,3
ETARA_018_SRF_Mediterranean_Sea_Black_Sea_Province,TARA_018_SRF_0.22-1.6,Proteobacteria,Wolbachia,2.05E-05,0,39,2,2
ETARA_018_SRF_Mediterranean_Sea_Black_Sea_Province,TARA_018_SRF_0.22-1.6,Proteobacteria,Xylella,8.78E-05,0,39,7,7
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Tenericutes,Acholeplasma,1.28E-05,2.558192509,39,27,27
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Acidovorax,9.66E-07,0,39,1,1
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Aeromonas,0.000232768,0.180123617,39,3,3
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Firmicutes,Alicyclobacillus,0,0,38,1,1
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Aliivibrio,1.35E-05,0.159243342,39,2,2
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Alteromonas,7.03E-06,0,39,2,2
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Actinobacteria,Atopobium,1.67E-06,0.585248687,39,22,22
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Azospirillum,0,0,36,1,1
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Firmicutes,Bacillus,0.001412525,0,39,7,7
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Bacteroidetes,Bacteroides,5.70E-05,0,39,4,4
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Bdellovibrio,4.87E-06,0,39,1,1
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Actinobacteria,Bifidobacterium,3.03E-06,0.247439647,39,19,19
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Bordetella,2.43E-06,0,38,1,1
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Spirochaetes,Brachyspira,3.63E-05,0,39,7,7
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Burkholderia,4.35E-05,0.100596074,39,20,20
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Campylobacter,0.000336703,0,39,4,4
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,C_Pelagibacter,0.080611039,7.273096294,39,36,36
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,C_Puniceispirillum,0.005471076,0.402900824,39,15,15
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Firmicutes,Carnobacterium,1.12E-05,0,39,1,1
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Bacteroidetes,Cellulophaga,0.000263579,0,39,6,6
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Chromobacterium,0,0,32,1,1
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Actinobacteria,Clavibacter,1.93E-06,0,39,2,2
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Firmicutes,Clostridium,0.001113227,0,39,27,27
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Comamonas,9.78E-07,0,35,1,1
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Firmicutes,Coprococcus,9.78E-07,0,31,14,11
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Actinobacteria,Corynebacterium,1.68E-05,0,39,7,7
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Bacteroidetes,Croceibacter,8.74E-06,2.420312057,39,24,24
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Cyanobacteria,Cyanothece,4.87E-07,0,36,1,1
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Deinococcus-Thermus,Deinococcus,4.83E-07,0,39,3,3
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Desulfovibrio,4.83E-06,0,39,6,6
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Firmicutes,Eubacterium,8.95E-05,0,39,3,3
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Firmicutes,Exiguobacterium,2.66E-06,0,36,22,21
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Bacteroidetes,Flavobacterium,0.007733199,0,39,22,22
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Fusobacteria,Fusobacterium,0.000152636,0,39,26,26
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Actinobacteria,Gardnerella,5.81E-06,0,39,1,1
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Gluconobacter,3.85E-06,0,39,1,1
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Hahella,2.70E-06,0,39,1,1
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Euryarchaeota,Haloferax,9.66E-07,0,37,15,13
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Euryarchaeota,Haloquadratum,0,2.535946197,9,38,9
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Helicobacter,5.48E-05,0,39,3,3
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Idiomarina,5.44E-06,0,39,1,1
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Firmicutes,Lactobacillus,0.000347889,1.668427404,39,10,10
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Spirochaetes,Leptospira,0.000180834,0.075138875,39,36,36
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Fusobacteria,Leptotrichia,4.95E-05,0,39,6,6
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Firmicutes,Leuconostoc,3.36E-05,0,39,28,28
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Firmicutes,Listeria,0.000174009,0,39,4,4
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Magnetospirillum,1.00E-06,0,39,19,19
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Marinomonas,2.90E-06,0,37,21,20
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Crenarchaeota,Metallosphaera,9.66E-07,0,25,4,3
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Euryarchaeota,Methanobacterium,4.83E-07,1.563677572,21,36,20
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Euryarchaeota,Methanobrevibacter,1.31E-05,0.023836968,39,2,2
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Euryarchaeota,Methanothermobacter,9.72E-07,0,34,3,3
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Methylophaga,9.66E-07,0,34,1,1
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Moraxella,1.97E-05,0,39,1,1
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Actinobacteria,Mycobacterium,0.000126675,0,39,2,2
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Tenericutes,Mycoplasma,1.07E-05,0.309568083,39,31,31
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Myxococcus,1.45E-06,0.496568946,38,36,35
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Euryarchaeota,Natrialba,6.37E-06,0,39,2,2
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Neisseria,1.14E-05,0,39,7,7
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Actinobacteria,Olsenella,4.83E-07,0,37,11,10
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Phaeobacter,2.49E-06,0,34,1,1
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Planctomycetes,Planctomyces,0,0,30,3,3
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Bacteroidetes,Porphyromonas,0,0.458634586,35,22,19
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Bacteroidetes,Prevotella,4.61E-05,0.088046762,39,16,16
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Cyanobacteria,Prochlorococcus,0.016263567,16.21146495,39,39,39
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Actinobacteria,Propionibacterium,7.00E-06,0,39,2,2
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Pseudoalteromonas,9.83E-05,0,39,1,1
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Psychrobacter,7.89E-06,0,39,2,2
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Rhizobium,1.09E-05,0.474062133,39,1,1
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Rhodobacter,8.43E-06,0.356001909,39,11,11
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Planctomycetes,Rhodopirellula,4.88E-07,0.473295398,35,23,20
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Bacteroidetes,Riemerella,2.24E-05,0,39,1,1
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Firmicutes,Roseburia,4.83E-06,0,39,3,3
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Ruegeria,4.10E-06,0.485200847,39,10,10
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Bacteroidetes,Salinibacter,0,0,19,3,2
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Firmicutes,Selenomonas,7.30E-06,0,39,6,6
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Serratia,3.71E-05,0,39,4,4
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Shewanella,5.54E-05,1.581143455,39,5,5
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Sphingobium,6.11E-06,0,39,1,1
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Spirochaetes,Spirochaeta,1.96E-06,0.134802195,35,6,5
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Tenericutes,Spiroplasma,8.96E-05,0,39,27,27
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Firmicutes,Staphylococcus,0.000792805,0.627755309,39,31,31
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Stigmatella,0,0,31,1,1
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Firmicutes,Streptococcus,0.000475224,0.422831165,39,35,35
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Crenarchaeota,Sulfolobus,1.56E-05,1.845601455,39,22,22
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Cyanobacteria,Synechococcus,0.035444486,2.229828209,39,26,26
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Firmicutes,Thermoanaerobacterium,4.02E-06,0,39,3,3
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Deinococcus-Thermus,Thermus,4.70E-05,0,39,14,14
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Spirochaetes,Treponema,8.28E-06,0,39,8,8
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Vibrio,0.000396488,0,39,10,10
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Firmicutes,Weissella,5.66E-06,0,39,3,3
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Wolbachia,5.12E-05,0,39,2,2
ETARA_023_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_023_DCM_0.22-1.6,Proteobacteria,Xylella,1.47E-05,0,39,7,7
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Tenericutes,Acholeplasma,1.51E-05,1.233934123,39,27,27
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Proteobacteria,Acidovorax,2.06E-05,0,39,1,1
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Proteobacteria,Aeromonas,0.000253342,0,39,3,3
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Firmicutes,Alicyclobacillus,1.44E-05,0,38,1,1
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Proteobacteria,Aliivibrio,6.28E-06,0,39,2,2
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Proteobacteria,Alteromonas,1.10E-05,0,39,2,2
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Actinobacteria,Atopobium,4.25E-05,0.019558251,39,22,22
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Proteobacteria,Azospirillum,5.24E-06,0,36,1,1
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Firmicutes,Bacillus,0.001611545,0,39,7,7
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Bacteroidetes,Bacteroides,0.00010018,0,39,4,4
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Proteobacteria,Bdellovibrio,1.28E-05,0,39,1,1
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Actinobacteria,Bifidobacterium,3.03E-05,0.110137654,39,19,19
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Proteobacteria,Bordetella,2.64E-05,0,38,1,1
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Spirochaetes,Brachyspira,3.72E-05,0,39,7,7
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Proteobacteria,Burkholderia,0.000391359,0,39,20,20
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Proteobacteria,Campylobacter,0.000385836,0,39,4,4
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Proteobacteria,C_Pelagibacter,0.060317543,7.144774429,39,36,36
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Proteobacteria,C_Puniceispirillum,0.001675531,0,39,15,15
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Firmicutes,Carnobacterium,1.12E-05,0,39,1,1
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Bacteroidetes,Cellulophaga,0.000261008,0,39,6,6
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Proteobacteria,Chromobacterium,2.01E-06,0,32,1,1
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Actinobacteria,Clavibacter,9.22E-06,0,39,2,2
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Firmicutes,Clostridium,0.001236896,1.395132896,39,27,27
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Proteobacteria,Comamonas,4.91E-06,0,35,1,1
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Firmicutes,Coprococcus,6.70E-07,0,31,14,11
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Actinobacteria,Corynebacterium,3.20E-05,0.144137239,39,7,7
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Bacteroidetes,Croceibacter,1.31E-05,1.281095876,39,24,24
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Cyanobacteria,Cyanothece,6.73E-07,0,36,1,1
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Deinococcus-Thermus,Deinococcus,1.96E-05,0,39,3,3
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Proteobacteria,Desulfovibrio,9.05E-05,0,39,6,6
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Firmicutes,Eubacterium,0.000248349,0,39,3,3
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Firmicutes,Exiguobacterium,1.57E-06,0.389628011,36,22,21
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Bacteroidetes,Flavobacterium,0.010317792,0.087735753,39,22,22
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Fusobacteria,Fusobacterium,0.00018473,0.198714463,39,26,26
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Actinobacteria,Gardnerella,7.90E-06,0,39,1,1
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Proteobacteria,Gluconobacter,1.00E-05,0.261816285,39,1,1
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Proteobacteria,Hahella,4.58E-06,0,39,1,1
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Euryarchaeota,Haloferax,4.59E-06,0,37,15,13
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Euryarchaeota,Haloquadratum,0,3.315792335,9,38,9
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Proteobacteria,Helicobacter,4.52E-05,0,39,3,3
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Proteobacteria,Idiomarina,2.62E-06,0,39,1,1
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Firmicutes,Lactobacillus,0.000445871,0.191508073,39,10,10
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Spirochaetes,Leptospira,0.00029401,1.626768151,39,36,36
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Fusobacteria,Leptotrichia,5.43E-05,0,39,6,6
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Firmicutes,Leuconostoc,2.34E-05,0.301004739,39,28,28
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Firmicutes,Listeria,0.000190489,0,39,4,4
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Proteobacteria,Magnetospirillum,2.02E-05,0,39,19,19
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Proteobacteria,Marinomonas,1.31E-06,0.999273734,37,21,20
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Crenarchaeota,Metallosphaera,0,0,25,4,3
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Euryarchaeota,Methanobacterium,0,0.916567103,21,36,20
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Euryarchaeota,Methanobrevibacter,1.26E-05,0,39,2,2
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Euryarchaeota,Methanothermobacter,0,0,34,3,3
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Proteobacteria,Methylophaga,6.55E-07,0,34,1,1
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Proteobacteria,Moraxella,3.72E-05,0,39,1,1
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Actinobacteria,Mycobacterium,0.000801739,0,39,2,2
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Tenericutes,Mycoplasma,1.87E-05,0.374939862,39,31,31
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Proteobacteria,Myxococcus,7.86E-06,0.490672649,38,36,35
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Euryarchaeota,Natrialba,1.11E-05,0,39,2,2
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Proteobacteria,Neisseria,0.000101699,0.201184425,39,7,7
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Actinobacteria,Olsenella,4.72E-06,0,37,11,10
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Proteobacteria,Phaeobacter,8.20E-07,0,34,1,1
ETARA_025_DCM_Mediterranean_Sea_Black_Sea_Province,TARA_025_DCM_0.22-1.6,Planctomycetes,Planctomyces,4.81E-06,0,30,3,3
